"poi_info_id","point_type","public_access","latitude","longitude","web_poi","web_street_addr","web_muni_addr","parking_connection_id","parking_info_id","maintenance_div","maintenance_div_nickname","name","alt_name","alt2_name","accessible","bike_parking","bike_rental","birding","boat_ramp","boat_rental","camping","canoe","comfortstation","cross_country","cycling","disc_golf","dog_friendly","dog_leash","drinkingwater","driving_range","drone","ecological","equestrian","fitness_stairs","fishing","ice_fishing","gas_powered","golf","hiking","indoor_rental","large_capacity","m_airplane","m_boat","nature_center","nature_preserve","natureplay","no_alcohol","no_dogs","no_fishing","no_parking","overlook","pavilion","public_building","picnic_grove","shelter","skating_ice","skating_inline","sledding","snowmobile","swimming","toboggan","volunteer","zip_line","bathroom_building_winter","bathroom_building_summer","bathroom_building_ada","bathroom_portable_summer","bathroom_portable_winter","bathroom_portable_ada","shower","dining_hall","sanitation_station","camp_store","accessible_shelter","accessible_canoe","accessible_boat","accessible_fishing","accessible_campsite","fall_color","web_map_geom","geom"
286,golf course,,41.9901761840279,-87.7596773224011,yes,"6150 Caldwell Ave","Chicago, IL 60646",,243,North Branch,,Billy Caldwell Golf Course,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.75967732240109 41.99017618402785)
287,activity area,,41.9918752576653,-87.7648014527618,yes,"Central Ave, south of N Lehigh Ave","Chicago, IL 60646",,120,North Branch,,Edgebrook Woods,Willow Road Woods,Sam Stewart Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,POINT (-87.76480145276183 41.99187525766534)
288,activity area,,41.9815003035353,-87.7558766594084,yes,"N Forest Glen Ave, north of N Elston Ave","Chicago, IL 60630",,122,North Branch,,Forest Glen Woods,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.75587665940836 41.98150030353534)
289,activity area,,41.7695573676409,-87.8665835577705,yes,"67th St, east of S La Grange Rd","Hodgkins, IL 60525",,80,Salt Creek,,Theodore Stone Forest,Ted Stone Forest,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86658355777047 41.769557367640914)
290,activity area,,41.7683244161547,-87.8688827332962,yes,"S LaGrange Rd, north of 67th St","Countryside, IL 60525",,81,Salt Creek,,Sundown Meadow,Ida Lake,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86888273329625 41.768324416154684)
291,activity area,,41.7396726342208,-87.8484401598881,yes,"S Kean Ave, north of W 87th St","Cook County, IL 60480",,174,Palos,Buffalo #1,Buffalo Woods Family Picnic Area,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84844015988807 41.739672634220774)
292,activity area,,41.7381124964717,-87.8491747148588,yes,"S Kean Ave, north of W 87th St","Cook County, IL 60480",,63,Palos,Buffalo #2,Buffalo Woods-North,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84917471485878 41.738112496471665)
293,activity area,,41.736201476432,-87.8496783422963,yes,"S Kean Ave, north of W 87th St","Cook County, IL 60480",,64,Palos,Buffalo #3,Buffalo Woods-Central,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84967834229626 41.73620147643203)
294,activity area,,41.7335443585506,-87.8488160009683,yes,"W 87th St, west of S Kean Ave","Cook County, IL 60480",,65,Palos,Buffalo #4,Buffalo Woods-South,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.84881600096826 41.73354435855056)
295,activity area,,41.7266160185095,-87.8529737668642,yes,"96th Ave, south of W 87th St","Cook County, IL 60480",,74,Palos,,Spears Woods,Palos,Hogwash Slough,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85297376686424 41.72661601850946)
296,activity area,,41.7279399632128,-87.8730851816076,yes,"Willow Springs Rd, southeast of S Archer Ave","Cook County, IL 60480",,76,Palos,,Willow Springs Woods,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87308518160762 41.72793996321284)
297,activity area,yes,41.7333126271758,-87.8803606216548,yes,"Willow Blvd, north of Archer Ave","Willow Springs, IL 60480",,175,Palos,,John Husar I&M Canal Bicycle Trail Parking Lot,Palos,,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.8803606216548 41.733312627175835)
298,activity area,,41.7221746623421,-87.8500467714829,yes,"96th Ave, north of W 95th St","Cook County, IL 60480",,252,Palos,,Hidden Pond Woods-West,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85004677148291 41.722174662342134)
299,activity area,,41.7160829681697,-87.8634634737675,yes,"95th St, east of Flavin Rd/Willow Springs Rd","Cook County, IL 60480",,67,Palos,,Country Lane Woods,Palos,Cranberry Slough Nature Preserve,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86346347376751 41.716082968169744)
300,activity area,,41.7093908550106,-87.8517825897334,yes,"96th Ave, south of W 95th St","Cook County, IL 60480",,253,Palos,,Belly Deep Slough,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85178258973342 41.70939085501058)
301,activity area,,41.7037039276196,-87.8549072084018,yes,"96th Ave, north of 107th St","Cook County, IL 60480",,75,Palos,,White Oak Woods,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85490720840177 41.7037039276196)
302,activity area,,41.7003826080725,-87.8508787299964,yes,"S La Grange Rd, north of 107th St","Cook County, IL 60480",,69,Palos,,Crooked Creek Woods,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85087872999641 41.70038260807251)
303,activity area,,41.6944142736113,-87.8592549226163,yes,"107th St, west of LaGrange Rd","Cook County, IL 60480",,254,Palos,Airplane/Snowmobile Field,Morrill Meadow,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85925492261627 41.694414273611294)
304,activity area,,41.6940961708859,-87.8654216213523,yes,"107th St, west of 96th Ave","Cook County, IL 60480",,255,Palos,,Dan McMahon Woods,Palos,McMahon Woods and Fen Nature Preserve,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86542162135227 41.69409617088588)
305,activity area,,41.5922955339388,-87.7385941714512,yes,"167th St, west of Cicero Ave","Oak Forest, IL 60452",,282,Tinley Creek,Twin Lakes,Midlothian Reservoir,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7385941714512 41.59229553393883)
306,activity area,,41.6102983743396,-87.7213583545987,yes,"Crawford Ave, north of W 159th St","Cook County, IL 60428",,83,Tinley Creek,,Midlothian Meadows,,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.72135835459868 41.610298374339564)
307,activity area,,41.5493483564602,-87.7502665004988,yes,"Central Ave, north of Flossmoor Rd","Cook County, IL 60477",,284,Tinley Creek,,Bobolink Family Picnic Area,South Green Belt Preserves,Bobolink Meadow Land & Water Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7502665004988 41.549348356460186)
308,activity area,,41.5367887384308,-87.7376719791108,yes,"Cicero Ave, south Flossmoor Rd","Cook County, IL 60478",,286,Tinley Creek,,Tinley Creek Model Airplane Flying Field,South Green Belt Preserves,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.73767197911079 41.53678873843078)
309,activity area,,41.5285137711612,-87.7191628657529,yes,"Vollmer Rd, west of Crawford Ave","Cook County, IL 60478",,114,Tinley Creek,,Vollmer Road Grove,South Green Belt Preserves,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.71916286575286 41.52851377116117)
310,activity area,yes,41.5420255245448,-87.7200442736559,yes,"Flossmoor Rd, west of Crawford Ave","Cook County, IL 60478",,287,Tinley Creek,,Flossmoor Road Bicycle Lot,South Green Belt Preserves,,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.72004427365593 41.542025524544776)
311,activity area,,41.7434783850364,-87.6804028881989,yes,"W 83rd St, east of S Western Ave","Chicago, IL 60620",,134,Calumet,Dan Ryan 15 & 16,Dan Ryan Woods-North,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.68040288819887 41.74347838503642)
312,activity area,,41.7363865597643,-87.6762222823147,yes,"W 87th St, west of S Damen Ave","Chicago, IL 60620",,132,Calumet,,Dan Ryan Woods-East,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.67622228231468 41.73638655976434)
313,activity area,,41.7376618343094,-87.6811370670119,yes,S Western Ave & W 87th St,"Chicago, IL 60620",,137,Calumet,Upstairs,Dan Ryan Woods Visitor Center,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.6811370670119 41.73766183430939)
314,activity area,,41.7287839027319,-87.6676634793653,yes,W 91st St &amp; S Hermitage Ave,"Chicago, IL 60620",,138,Calumet,Downstairs,Dan Ryan Woods-91st Street,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.6676634793653 41.7287839027319)
315,activity area,,41.6896544838719,-87.5277253266565,yes,E 112th St &amp; S Ave E,"Chicago, IL 60617",,139,Calumet,,Eggers Grove,,,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,,POINT (-87.52772532665651 41.689654483871934)
316,activity area,,41.6981493582936,-87.8694891004469,yes,"107th St, east of S Willow Springs Rd/Flavin Rd","Cook County, IL 60480",,72,Palos,,Pioneer Woods,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86948910044693 41.69814935829363)
317,activity area,,42.1333326053135,-87.899549404036,yes,"Dundee Rd, east of Milwaukee Ave","Wheeling, IL 60090",,159,Indian Boundary,,Dam No. 1 Woods-East,Dam #1,Dam Number 1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89954940403595 42.133332605313456)
319,nature center,yes,41.7089674264763,-87.8771527225816,yes,"9800 Willow Springs Rd","Willow Springs, IL 60480",,190,Palos,,Little Red Schoolhouse Nature Center,Palos,Longjohn Slough,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87715272258161 41.708967426476335)
320,activity area,,41.7035559728452,-87.8965693928193,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,77,Palos,,Wolf Road Woods,Palos,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.89656939281927 41.70355597284518)
321,activity area,,41.7082132911923,-87.8992090679154,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,73,Palos,Pulaski West,Pulaski Woods,Palos,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.8992090679154 41.70821329119228)
322,activity area,,41.6971248197918,-87.8988175505694,yes,"107th St, west of S Willow Springs Rd/104th Ave","Cook County, IL 60480",,260,Palos,,Saganashkee Slough-Central,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89881755056939 41.69712481979176)
323,activity area,,41.6897510714664,-87.8763267927037,yes,"S Willow Springs Rd/104th Ave, north of Calumet Sag Rd/Rte 83","Cook County, IL 60480",,256,Palos,Sag Dam,Saganashkee Slough-East,Palos,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,POINT (-87.87632679270371 41.68975107146639)
324,activity area,,41.6965185903937,-87.9057957346235,yes,"107th St, west of S Willow Springs Rd/104th Ave","Cook County, IL 60480",,261,Palos,,Saganashkee Slough Boat Launch,Palos,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,POINT (-87.90579573462347 41.69651859039371)
325,activity area,,41.7108447407846,-87.8982229756887,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,178,Palos,,Bullfrog Lake,,,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89822297568873 41.71084474078457)
326,activity area,,41.7092809279654,-87.9117194734347,yes,"S Archer Ave, northeast of 107th St","Cook County, IL 60480",,155,Palos,,Red Gate Woods,Palos,,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.91171947343474 41.70928092796536)
327,activity area,,41.7133199401145,-87.9116200872061,yes,"S Archer Ave, northeast of 107th St","Cook County, IL 60480",,259,Palos,,Henry De Tonty Woods,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.91162008720615 41.71331994011453)
328,activity area,,41.7084014700776,-87.8943652309315,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,176,Palos,,Pulaski Woods-South,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89436523093153 41.70840147007757)
329,activity area,,41.7099478739675,-87.8945197461507,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,179,Palos,,Pulaski Woods-East,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89451974615075 41.709947873967465)
330,activity area,,41.7159466827184,-87.8922922339976,yes,"95th St, southeast of S Archer Ave","Cook County, IL 60480",,258,Palos,,Maple Lake Overlook,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89229223399757 41.71594668271842)
331,activity area,yes,41.7155325651326,-87.8842461677673,yes,"95th St, west of Willow Springs Rd/Flavin Rd","Cook County, IL 60480",,71,Palos,,Maple Lake-East - Mountain Bike Staging Area,Palos,Mountain Bike Staging Area,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,,POINT (-87.88424616776734 41.71553256513261)
332,activity area,,41.6810084712786,-88.0281641389723,yes,"Bluff Rd, east of I-355","Cook County, IL 60439",,154,Palos,,Black Partridge Woods,Goose Lake,Black Partridge Woods Nature Preserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.02816413897233 41.68100847127858)
333,activity area,,41.6911388811042,-87.932471004962,yes,Archer Ave &amp; Old Archer Ave,"Cook County, IL 60439",,262,Palos,,Sag Quarries,Palos,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.93247100496197 41.69113888110417)
334,nature center,yes,41.6887697796964,-87.9259655964425,yes,"12545 West 111th St","Lemont, IL 60439",,267,Palos,Camp Sagawau,Sagawau Environmental Learning Center,Palos,Sagawau Canyon Nature Preserve,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.92596559644247 41.6887697796964)
335,activity area,,42.1246733380038,-87.8964555068817,yes,E Hintz Rd &amp; Milwaukee Ave,"Wheeling, IL 60090",,325,Indian Boundary,,Dam No. 1 Woods-West,Dam #1,Dam Number 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89645550688167 42.124673338003774)
336,activity area,,42.1180183922364,-87.8941782218279,yes,"Milwaukee Ave, south of E Hintz Rd","Cook County, IL 60090",,217,Indian Boundary,,Massasauga Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89417822182786 42.1180183922364)
337,activity area,,42.10041591211,-87.8848414425994,yes,Milwaukee Ave &amp; Winkleman Rd,"Cook County, IL 60062",,161,Indian Boundary,,Allison Woods,,,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.88484144259935 42.10041591211003)
338,nature center,yes,42.0950110492189,-87.8848452803943,yes,"3120 Milwaukee Ave","Northbrook, IL 60062",,195,Indian Boundary,,River Trail Nature Center,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,POINT (-87.88484528039427 42.09501104921893)
339,activity area,,42.0893008779824,-87.8840091744788,yes,"W Lake Ave/E Eucilid Ave, east of N Des Plaines River Rd","Cook County, IL 60062",,162,Indian Boundary,,Lake Avenue Woods-East,,,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.88400917447882 42.089300877982424)
340,activity area,,42.0886793575453,-87.8908761566271,yes,"N Des Plaines River Rd, north of W Lake Ave/E Euclid Ave","Cook County, IL 60056",,13,Indian Boundary,,Lake Avenue Woods-West,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89087615662709 42.08867935754534)
341,activity area,,42.083520375377,-87.8918400816183,yes,"E Des Plaines River Rd, south of E Euclid Ave/W Lake Ave","Cook County, IL 60056",,12,Indian Boundary,,Dam No. 2 Woods,Dam #2,Dam Number 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89184008161827 42.08352037537697)
